Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
37,231000,95,771,N,1275,2946,80000,80000,0.43279,Active,non-default,KS,"43,725",1
37,232000,80,619,Y,656,1081,66000,65000,0.606846,Active,non-default,IL,"45,787",1
37,232750,95,754,N,1401,2976,171500,158950,0.470766,Active,non-default,TN,"38,550",1
37,232750,95,670,N,814,2950,120000,120000,0.275932,Default,default,PA,"44,286",1
37,234000,90,587,N,1402,2512,130000,129038,0.558121,Default,default,GA,"43,217",1
37,234700,95,602,Y,1505,2531,165000,164900,0.594627,Active,non-default,FL,"40,171",1
37,235000,100,604,N,1308,2515,160000,159950,0.52008,Active,non-default,WA,"48,688",1
37,235950,100,761,N,601,2680,93000,93000,0.224254,Active,non-default,NJ,"56,772",1
37,236000,100,803,N,1056,1404,210000,210000,0.752137,Active,non-default,NC,"39,000",1
37,236700,90,699,Y,1638,2660,97000,97000,0.615789,Active,non-default,OH,"44,160",1
37,236800,90,714,Y,1390,1791,99000,99000,0.776103,Pay-off,non-default,FL,"40,171",1
37,237500,95,784,N,1205,2841,130000,130000,0.424146,Pay-off,non-default,UT,"50,614",1
37,237500,95,630,Y,1419,3044,136000,136000,0.466163,Pay-off,non-default,MD,"56,763",1
37,238500,90,661,Y,2927,2936,160000,159400,0.996935,Default,default,TX,"41,275",1
37,238911,97,634,N,1218,3264,155000,150950,0.373162,Active,non-default,FL,"40,171",1
37,239200,80,740,N,4504,8712,330000,330000,0.516988,Pay-off,non-default,WA,"48,688",0
37,240000,80,760,N,0,9291,345000,240000,0,Active,non-default,HI,"53,123",0
37,240000,80,635,N,1212,2929,125000,121500,0.413793,Active,non-default,OH,"44,160",1
37,240000,100,532,Y,1217,3267,111000,104900,0.372513,Pay-off,non-default,IL,"45,787",1
37,240000,80,695,N,2828,9286,335000,329082,0.304544,Pay-off,non-default,AL,"38,111",0
37,241000,98,666,N,1165,1941,110000,110000,0.600206,Pay-off,non-default,FL,"40,171",1
37,243000,100,639,Y,1134,2666,85000,85000,0.425356,Active,non-default,TX,"41,275",1
37,243000,96,710,N,2273,4133,160000,155490,0.549964,Active,non-default,FL,"40,171",1
37,243865,95,723,N,822,2263,108500,107900,0.363235,Active,non-default,NC,"39,000",1
37,243950,80,655,Y,919,1626,130000,129536,0.565191,Active,non-default,NC,"39,000",1
37,244000,80,707,N,1781,5233,176000,174607,0.34034,Pay-off,non-default,AZ,"42,590",1
37,244150,95,737,Y,1261,4246,137500,137700,0.296985,Pay-off,non-default,FL,"40,171",1
37,244600,100,624,Y,1306,1865,107000,106500,0.700268,Active,non-default,FL,"40,171",1
37,245000,75,612,N,1013,2088,139000,138453,0.485153,Default,default,GA,"43,217",1
37,245000,100,773,N,1133,3502,155000,153500,0.323529,Pay-off,non-default,FL,"40,171",1
37,245100,95,685,N,874,1702,105000,103900,0.513514,Active,non-default,FL,"40,171",1
37,247000,95,733,Y,1926,9417,263000,260000,0.204524,Pay-off,non-default,MA,"52,354",0
37,247150,100,760,N,1523,3568,137000,135500,0.42685,Pay-off,non-default,OH,"44,160",1
37,247472,90,761,N,934,2833,128000,101000,0.329686,Active,non-default,IN,"43,003",1
37,247500,90,642,N,457,1067,63000,50000,0.428304,Active,non-default,CA,"49,894",1
37,247900,100,720,N,1272,2231,105000,102500,0.570148,Pay-off,non-default,IL,"45,787",1
37,248000,80,781,N,675,2417,94000,90900,0.279272,Active,non-default,SC,"39,326",1
37,248000,100,663,N,1418,4667,186000,185230,0.303835,Active,non-default,AL,"38,111",1
37,248800,80,533,Y,1175,2331,110000,105750,0.504076,Pay-off,non-default,GA,"43,217",1
37,249350,90,590,Y,661,1388,89000,87000,0.476225,Active,non-default,OH,"44,160",1
37,249600,80,693,Y,714,2000,134000,108700,0.357,Active,non-default,OR,"42,617",1
37,249800,80,681,N,2146,5025,156000,155000,0.427092,Active,non-default,IN,"43,003",1
37,249850,95,738,N,1634,2402,133000,133000,0.680266,Active,non-default,NV,"46,984",1
37,250000,53,722,N,4868,8594,329000,329000,0.566442,Active,non-default,VA,"53,275",0
37,250300,100,627,Y,642,3740,100000,100000,0.171658,Pay-off,non-default,MD,"56,763",1
37,250857,95,638,N,0,5025,198000,197942,0,Default,default,TX,"41,275",1
37,251750,95,641,Y,1260,2250,106000,106000,0.56,Active,non-default,TN,"38,550",1
37,251750,95,621,N,1749,5025,244000,244000,0.348082,Pay-off,non-default,FL,"40,171",1
37,252000,100,628,Y,1127,2690,70000,70000,0.418959,Active,non-default,TX,"41,275",1
37,253000,79,755,N,770,2579,124000,105000,0.298565,Active,non-default,IA,"43,042",1
37,253000,100,681,Y,1707,3123,230000,228000,0.54659,Active,non-default,CA,"49,894",1
37,253800,90,698,N,0,5025,246000,246000,0,Active,non-default,NJ,"56,772",1
37,254400,80,763,Y,1111,2526,102000,102000,0.439826,Pay-off,non-default,IA,"43,042",1
37,255000,77,700,N,1089,2513,207400,208000,0.433347,Active,non-default,MN,"55,914",1
37,255000,100,611,Y,637,1365,47500,44900,0.466667,Pay-off,non-default,TN,"38,550",1
37,256000,80,777,Y,1237,3293,177000,176900,0.375645,Active,non-default,CO,"51,022",1
37,256000,80,636,N,6894,5025,290000,285000,1.372027,Pay-off,non-default,AZ,"42,590",0
37,256350,80,521,Y,4875,9042,189000,180000,0.539151,Active,non-default,GA,"43,217",1
37,256500,90,731,Y,1597,3325,189900,189900,0.480301,Active,non-default,CT,"55,970",1
37,256500,95,644,N,1661,5283,166000,164500,0.314405,Pay-off,non-default,MS,"33,659",1
37,256795,100,607,Y,1121,3289,107000,107000,0.340833,Active,non-default,FL,"40,171",1
37,257450,95,632,N,5245,5025,221000,221090,1.043847,Pay-off,non-default,IL,"45,787",1
37,257569,90,601,N,846,1953,58500,55000,0.43318,Active,non-default,AL,"38,111",1
37,257990,100,576,Y,1398,2322,95000,93000,0.602067,Pay-off,non-default,FL,"40,171",1
37,258400,95,680,Y,0,5025,170000,166296,0,Pay-off,non-default,NJ,"56,772",1
37,259000,100,637,N,368,500,65500,65500,0.736,Active,non-default,FL,"40,171",1
37,259238,85,736,Y,0,5025,370000,370000,0,Pay-off,non-default,NY,"44,228",0
37,259840,102,754,Y,1105,1774,88000,88000,0.622886,Pay-off,non-default,WA,"48,688",1
37,260000,80,670,N,669,2818,89000,89000,0.237402,Active,non-default,ID,"42,519",1
37,260000,80,743,N,1726,9360,340000,260000,0.184402,Active,non-default,NY,"44,228",0
37,260000,100,681,N,1839,5025,187500,187500,0.365993,Active,non-default,GA,"43,217",1
37,260000,46,738,N,2261,9788,215000,213797,0.230997,Active,non-default,TN,"38,550",1
37,260000,80,752,N,315,2250,58000,55000,0.14,Pay-off,non-default,WI,"47,220",1
37,260000,80,813,Y,871,1693,117000,117000,0.514471,Pay-off,non-default,TN,"38,550",1
37,260000,80,736,N,1354,2900,175000,155000,0.466897,Pay-off,non-default,MD,"56,763",1
37,260100,90,785,N,3655,9115,309000,305000,0.400987,Pay-off,non-default,VA,"53,275",0
37,261200,99,765,N,904,2656,110000,96000,0.340361,Active,non-default,GA,"43,217",1
37,261250,95,653,N,0,5025,83000,77300,0,Pay-off,non-default,TX,"41,275",1
37,261250,95,788,Y,1001,3583,92500,92000,0.279375,Pay-off,non-default,KS,"43,725",1
37,261870,102,765,Y,1070,2037,115000,113000,0.525282,Pay-off,non-default,IL,"45,787",1
37,262000,83,737,N,1569,2634,161000,158994,0.595672,Active,non-default,SC,"39,326",1
37,262500,70,601,N,0,5025,130000,130000,0,Pay-off,non-default,NJ,"56,772",1
37,263920,80,661,N,2399,8575,335000,263920,0.279767,Pay-off,non-default,FL,"40,171",0
37,264700,80,688,N,1862,9350,265000,264700,0.199144,Default,default,NE,"44,623",0
37,265000,100,588,Y,759,1197,53000,50000,0.634085,Active,non-default,IL,"45,787",1
37,265000,79,631,N,1017,2633,61500,60000,0.386251,Active,non-default,IL,"45,787",1
37,265500,90,748,Y,2433,8791,150000,150000,0.27676,Active,non-default,CT,"55,970",1
37,265500,90,631,N,2622,5025,330000,322000,0.521824,Active,non-default,CA,"49,894",0
37,265905,95,638,N,9246,5025,239000,236900,1.840116,Pay-off,non-default,WA,"48,688",1
37,266000,95,532,Y,1500,3207,149500,149087,0.467727,Active,non-default,FL,"40,171",1
37,266000,95,661,N,5017,5025,154000,154000,0.998471,Pay-off,non-default,FL,"40,171",1
37,267800,80,581,Y,1452,2423,126000,124000,0.599257,Active,non-default,GA,"43,217",1
37,267900,100,688,N,1329,2786,86001,86001,0.477028,Active,non-default,MO,"43,988",1
37,268108,80,556,Y,1396,1898,126000,126000,0.735511,Active,non-default,FL,"40,171",1
37,270000,100,625,Y,1225,2663,111000,107000,0.460008,Active,non-default,FL,"40,171",1
37,270700,85,753,N,0,3019,127500,127500,0,Pay-off,non-default,FL,"40,171",1
37,270750,95,608,N,1003,2427,130000,128775,0.413267,Active,non-default,GA,"43,217",1
37,271533,95,763,N,1022,2359,92000,92000,0.433234,Active,non-default,MI,"44,476",1
37,271890,95,733,Y,2153,5473,149000,147000,0.393386,Pay-off,non-default,LA,"35,523",1
37,272000,80,624,N,3420,9331,325000,325000,0.36652,Pay-off,non-default,MI,"44,476",0
37,272550,97,576,Y,1017,2381,114000,110000,0.427131,Default,default,DC,"43,003",1
37,274000,100,543,Y,1258,2000,137000,129000,0.629,Active,non-default,GA,"43,217",1
37,274500,90,660,N,1448,8840,178000,178000,0.163801,Active,non-default,TN,"38,550",1
37,275000,95,722,N,805,2977,50000,26400,0.270406,Pay-off,non-default,IL,"45,787",1
37,275000,100,631,N,0,5025,197000,185000,0,Pay-off,non-default,AZ,"42,590",1
37,275080,95,706,N,1065,2019,87700,90000,0.527489,Active,non-default,FL,"40,171",1
37,275500,95,667,N,0,5025,153000,149000,0,Active,non-default,NV,"46,984",1
37,275500,95,665,Y,531,1904,70000,69000,0.278887,Pay-off,non-default,TN,"38,550",1
37,276000,80,709,N,455,1020,56700,50000,0.446078,Pay-off,non-default,FL,"40,171",1
37,276250,85,542,Y,592,1560,78000,70000,0.379487,Active,non-default,IN,"43,003",1
37,277270,95,660,Y,822,2569,120000,120000,0.319969,Pay-off,non-default,TN,"38,550",1
37,278900,90,534,Y,1386,2378,129000,129000,0.582843,Active,non-default,NC,"39,000",1
37,279000,77,645,N,2560,5025,222000,220000,0.509485,Pay-off,non-default,NJ,"56,772",1
37,279750,94,628,N,0,5025,280000,265000,0,Pay-off,non-default,CA,"49,894",0
37,280000,87,663,Y,1009,1942,64000,64000,0.519567,Active,non-default,IL,"45,787",1
37,280000,76,653,Y,996,1960,87000,83500,0.508163,Active,non-default,AL,"38,111",1
37,280000,100,662,N,896,3062,63000,62000,0.292619,Default,default,MD,"56,763",1
37,280000,100,705,Y,1353,2529,115000,113500,0.534994,Pay-off,non-default,WI,"47,220",1
37,280000,100,689,N,3227,5587,250000,238045,0.577591,Pay-off,non-default,CA,"49,894",1
37,280000,80,632,N,3288,9275,335000,333500,0.354501,Pay-off,non-default,OR,"42,617",0
37,280250,95,754,N,1190,9200,161000,160500,0.129348,Pay-off,non-default,TN,"38,550",1
37,283500,90,703,Y,651,1432,76000,76000,0.454609,Active,non-default,TN,"38,550",1
37,284000,80,775,N,5853,8854,360000,357000,0.661057,Active,non-default,NC,"39,000",0
37,284050,95,574,Y,540,1047,68000,68000,0.515759,Pay-off,non-default,AL,"38,111",1
37,285000,100,810,N,1247,5025,206000,205513,0.248175,Active,non-default,CA,"49,894",1
37,285000,88,582,Y,1500,1608,178000,175000,0.932836,Pay-off,non-default,CA,"49,894",1
37,285000,75,771,N,4608,9681,265000,260000,0.475984,Pay-off,non-default,MD,"56,763",1
37,285600,80,811,N,1436,2202,131500,130000,0.652134,Active,non-default,TN,"38,550",1
37,287000,70,761,N,3702,9273,87000,85000,0.399224,Active,non-default,NJ,"56,772",1
37,287000,100,737,N,3737,5025,209000,203500,0.743728,Pay-off,non-default,WI,"47,220",1
37,288800,90,663,N,2581,9180,158000,158000,0.281155,Pay-off,non-default,IL,"45,787",1
37,289900,100,690,N,1318,2341,165900,165900,0.563007,Active,non-default,TN,"38,550",1
37,291950,95,643,N,984,2439,163000,131950,0.403444,Pay-off,non-default,FL,"40,171",1
37,292000,94,660,Y,1000,2320,127000,125500,0.431034,Active,non-default,NC,"39,000",1
37,292000,80,653,N,1270,1700,154000,154000,0.747059,Active,non-default,PA,"44,286",1
37,292500,90,712,N,777,1953,68000,68000,0.397849,Active,non-default,NC,"39,000",1
37,292571,95,635,N,4502,8602,339000,339000,0.523367,Pay-off,non-default,CA,"49,894",0
37,293000,100,684,N,1211,5025,196000,193000,0.24101,Active,non-default,IL,"45,787",1
37,296000,80,660,N,5218,8782,225000,214000,0.59417,Active,non-default,WA,"48,688",1
37,296000,80,720,N,3638,9138,295000,295000,0.398118,Active,non-default,WI,"47,220",1
37,296000,80,683,N,1374,5025,161000,161000,0.27345,Pay-off,non-default,NY,"44,228",1
37,296639,95,691,N,1040,1906,95000,93450,0.545645,Active,non-default,GA,"43,217",1
37,297000,90,710,Y,1139,2000,111737,111737,0.5695,Active,non-default,NC,"39,000",1
37,297295,97,694,N,505,2905,73000,73000,0.173838,Active,non-default,TN,"38,550",1
37,297600,90,637,N,0,5025,380000,380000,0,Pay-off,non-default,CT,"55,970",0
37,299250,75,628,N,0,12500,335000,335000,0,Pay-off,non-default,NV,"46,984",0
37,299500,70,728,N,3117,9600,81500,79501,0.324688,Pay-off,non-default,NC,"39,000",1
37,299600,80,657,N,3198,8802,215000,215000,0.363327,Active,non-default,IL,"45,787",1
37,299700,90,739,N,0,5025,210000,204000,0,Active,non-default,PA,"44,286",1
37,299800,100,626,Y,1051,1966,97000,95896,0.534588,Active,non-default,NC,"39,000",1
37,300000,80,616,Y,1261,1926,69000,68000,0.654725,Active,non-default,MO,"43,988",1
37,300000,80,769,N,1229,9800,152000,151900,0.125408,Active,non-default,NC,"39,000",1
37,300000,100,669,Y,1104,5025,97000,94000,0.219715,Pay-off,non-default,MA,"52,354",1
37,303698,58,578,Y,877,2510,98000,96100,0.349402,Active,non-default,IL,"45,787",1
37,303935,80,645,N,4691,9425,402000,402000,0.497719,Pay-off,non-default,NY,"44,228",0
37,305100,90,675,N,1143,5025,104000,103000,0.227477,Active,non-default,TN,"38,550",1
37,305910,90,584,Y,1657,2525,168000,166000,0.656238,Pay-off,non-default,IL,"45,787",1
37,306000,90,713,N,2089,9200,238000,237500,0.227065,Pay-off,non-default,WA,"48,688",1
37,306850,95,751,N,994,5025,152000,140000,0.197823,Pay-off,non-default,AZ,"42,590",1
37,307000,80,643,N,3173,8768,160000,160000,0.361884,Active,non-default,FL,"40,171",1
37,307500,75,725,N,3818,8674,353000,353000,0.440166,Active,non-default,NJ,"56,772",0
37,308550,80,693,N,0,5025,170000,169000,0,Pay-off,non-default,NY,"44,228",1
37,308700,90,685,N,832,5025,61000,60000,0.165583,Default,default,MD,"56,763",1
37,309400,70,724,N,739,5025,97500,95000,0.147074,Pay-off,non-default,CA,"49,894",1
37,310000,100,667,Y,4810,5025,224000,219900,0.957274,Active,non-default,NC,"39,000",1
37,312000,80,618,N,4840,9750,314000,313112,0.49641,Pay-off,non-default,CA,"49,894",0
37,314550,90,759,N,2868,9263,381000,370000,0.309619,Active,non-default,MN,"55,914",0
37,315000,100,679,Y,1048,2333,150000,149900,0.449207,Active,non-default,FL,"40,171",1
37,316000,85,646,N,0,5025,143000,140000,0,Pay-off,non-default,TN,"38,550",1
37,317700,90,596,Y,1465,2324,78000,73000,0.630379,Active,non-default,TN,"38,550",1
37,318400,80,685,N,1171,5025,194000,193000,0.23305,Active,non-default,IN,"43,003",1
37,320000,93,677,N,728,2382,77040,77040,0.305626,Active,non-default,WA,"48,688",1
37,320000,77,716,N,0,5025,83000,83000,0,Active,non-default,AZ,"42,590",1
37,320000,80,744,Y,1960,5025,260000,260000,0.390074,Pay-off,non-default,CA,"49,894",1
37,321000,100,685,N,844,5025,125000,123000,0.167971,Active,non-default,FL,"40,171",1
37,322000,100,696,N,878,1718,80000,80000,0.511059,Pay-off,non-default,NC,"39,000",1
37,322500,92,628,N,610,5025,87000,79900,0.121401,Active,non-default,NC,"39,000",1
37,322700,74,701,N,1148,5025,121500,119000,0.228472,Active,non-default,TX,"41,275",1
37,322700,92,663,N,0,5025,33000,33000,0,Default,default,OH,"44,160",1
37,322700,84,599,Y,571,1416,61000,50000,0.403249,Pay-off,non-default,NC,"39,000",1
37,322700,59,612,N,939,2291,100000,94500,0.409865,Pay-off,non-default,FL,"40,171",1
37,322700,76,632,N,0,5025,185047,185047,0,Pay-off,non-default,AZ,"42,590",1
37,323000,95,528,Y,964,2377,128500,127087,0.405553,Active,non-default,GA,"43,217",1
37,328410,90,682,N,3634,9000,118000,118000,0.403778,Active,non-default,NJ,"56,772",1
37,332500,95,728,N,662,1549,59000,56000,0.427372,Active,non-default,MI,"44,476",1
37,344000,80,781,N,3657,9258,235000,230000,0.39501,Active,non-default,SC,"39,326",1
37,352800,90,641,Y,3869,8850,429000,429000,0.437175,Pay-off,non-default,NY,"44,228",0
37,360000,80,679,N,3671,9375,475000,460000,0.391573,Pay-off,non-default,HI,"53,123",0
37,370500,95,635,N,1790,5025,62000,62000,0.356241,Active,non-default,FL,"40,171",1
37,380000,80,659,N,3973,8696,253000,252008,0.456877,Pay-off,non-default,IL,"45,787",1
37,381600,90,648,N,325,1623,39000,36000,0.200246,Active,non-default,PA,"44,286",1
37,420000,80,662,N,1177,9819,175000,168000,0.11987,Active,non-default,WI,"47,220",1
37,448000,80,591,N,912,2300,75000,74000,0.396522,Active,non-default,AL,"38,111",1
37,496000,79,735,N,3026,9277,213500,202900,0.326183,Active,non-default,VA,"53,275",1
38,45000,100,679,Y,2350,7693,260000,256205,0.305473,Active,non-default,OH,"44,160",0
38,47000,100,762,N,2646,5567,175000,175000,0.475301,Active,non-default,MO,"43,988",0
38,47250,61,775,N,3014,12342,189900,189900,0.244207,Active,non-default,AZ,"42,590",0
38,48000,100,654,N,2298,6140,185000,180000,0.374267,Active,non-default,MD,"56,763",0
38,53600,80,721,N,0,6500,280000,256000,0,Pay-off,non-default,AZ,"42,590",0
38,63000,100,712,N,0,5000,144000,139355,0,Pay-off,non-default,TX,"41,275",0
38,66500,95,660,N,1550,3934,162000,161000,0.394001,Active,non-default,FL,"40,171",0
38,66900,100,759,N,2666,8144,310000,310000,0.327358,Active,non-default,MD,"56,763",0
38,67400,89,651,N,4962,8235,286000,285600,0.60255,Pay-off,non-default,MN,"55,914",0
38,71200,80,685,N,2509,4562,250000,247340,0.549978,Pay-off,non-default,TX,"41,275",0
38,74500,100,730,N,2009,6799,239000,235000,0.295485,Pay-off,non-default,NY,"44,228",0
38,77500,100,736,N,1694,6375,206500,206500,0.265725,Pay-off,non-default,CA,"49,894",0
38,84200,100,726,N,1282,7000,213000,213000,0.183143,Active,non-default,CO,"51,022",0
38,85000,100,670,N,1831,6258,263000,85000,0.292585,Pay-off,non-default,MD,"56,763",0
38,86500,100,662,N,3000,7811,215000,207894,0.384074,Active,non-default,IL,"45,787",0
38,90000,100,688,N,4585,6065,235000,235000,0.755977,Active,non-default,NJ,"56,772",0
38,90500,100,594,Y,2321,7850,240000,239200,0.295669,Pay-off,non-default,NY,"44,228",0
38,93000,100,647,Y,3131,4874,285000,285000,0.642388,Pay-off,non-default,CA,"49,894",0
38,94395,102,694,N,2408,4378,92000,92000,0.550023,Pay-off,non-default,FL,"40,171",1
38,94500,100,675,N,2787,6240,241000,242500,0.446635,Active,non-default,CA,"49,894",0
38,95400,90,631,N,2499,12150,264000,264000,0.205679,Active,non-default,TN,"38,550",0
38,96500,98,692,N,1840,7400,215000,215000,0.248649,Active,non-default,ME,"39,395",0
38,98962,102,576,N,1602,4084,183000,175650,0.392262,Active,non-default,GA,"43,217",0
38,102125,95,580,N,2432,6083,182000,181031,0.399803,Active,non-default,GA,"43,217",0
38,103500,90,717,Y,1767,4500,225000,225000,0.392667,Pay-off,non-default,CA,"49,894",0
38,106400,76,669,N,910,5200,109000,109000,0.175,Pay-off,non-default,CA,"49,894",0
38,107000,100,741,N,1821,6292,169500,163500,0.289415,Active,non-default,FL,"40,171",0
38,109000,80,696,N,2582,6500,100000,100000,0.397231,Active,non-default,FL,"40,171",1
38,109400,100,657,N,2210,4641,153000,153000,0.47619,Active,non-default,CO,"51,022",0
38,110000,100,681,N,2274,6629,169000,164840,0.343038,Active,non-default,TX,"41,275",0
38,110700,90,703,N,775,1981,47000,47000,0.391217,Active,non-default,PA,"44,286",1
38,111150,90,762,N,1378,3611,166000,166000,0.381612,Pay-off,non-default,OR,"42,617",0
38,111932,100,530,Y,1594,3234,112000,99900,0.492888,Pay-off,non-default,GA,"43,217",0
38,114000,85,727,Y,1109,4573,140000,139536,0.24251,Active,non-default,GA,"43,217",0
38,115000,100,676,N,1093,2990,130000,127501,0.365552,Active,non-default,IL,"45,787",0
38,115200,90,568,Y,1088,2685,111000,111000,0.405214,Active,non-default,VA,"53,275",1
38,116725,102,748,N,1381,4552,125000,125000,0.303383,Active,non-default,GA,"43,217",0
